condition,model_level,objective,candidate_id,order
AD+FTD->AD,d2,o_min,m066527_o_min_ord22_rk00013,22
AD+FTD->AD,d2,o_min,m048516_o_min_ord4_rk00002,4
AD+FTD->AD,d2,o_min,m062525_o_min_ord18_rk00011,18
AD+FTD->AD,d2,o_min,m070527_o_min_ord26_rk00013,26
AD+FTD->AD,d2,o_min,m069532_o_min_ord25_rk00018,25
AD+FTD->AD,d2,o_min,m064516_o_min_ord20_rk00002,20
AD+FTD->AD,d2,o_min,m067530_o_min_ord23_rk00016,23
AD+FTD->AD,d2,o_min,m063525_o_min_ord19_rk00011,19
AD+FTD->AD,d2,o_min,m067531_o_min_ord23_rk00017,23
AD+FTD->AD,d2,o_min,m057529_o_min_ord13_rk00015,13
AD+FTD->AD,d2,o_min,m062529_o_min_ord18_rk00015,18
AD+FTD->AD,d2,o_min,m060534_o_min_ord16_rk00020,16
AD+FTD->AD,d2,o_min,m067527_o_min_ord23_rk00013,23
AD+FTD->AD,d2,o_min,m055534_o_min_ord11_rk00020,11
AD+FTD->AD,d2,o_min,m072533_o_min_ord28_rk00019,28
AD+FTD->AD,d2,o_min,m071531_o_min_ord27_rk00017,27
AD+FTD->AD,d3,o_max,m006016_o_max_ord9_rk00017,9
AD+FTD->AD,d3,o_max,m003014_o_max_ord6_rk00015,6
AD+FTD->AD,d3,o_max,m000017_o_max_ord3_rk00018,3
AD+FTD->AD,d3,o_max,m000015_o_max_ord3_rk00016,3
AD+FTD->AD,d3,o_max,m001000_o_max_ord4_rk00001,4
AD+FTD->AD,d3,o_max,m006013_o_max_ord9_rk00014,9
AD+FTD->AD,d3,o_max,m004010_o_max_ord7_rk00011,7
AD+FTD->AD,d3,o_max,m006008_o_max_ord9_rk00009,9
AD+FTD->AD,d3,o_max,m002001_o_max_ord5_rk00002,5
AD+FTD->AD,d3,o_max,m000016_o_max_ord3_rk00017,3
AD+FTD->AD,d3,o_max,m005017_o_max_ord8_rk00018,8
AD+FTD->AD,d3,o_max,m004011_o_max_ord7_rk00012,7
AD+FTD->AD,d3,o_max,m003000_o_max_ord6_rk00001,6
AD+FTD->AD,d3,o_max,m004012_o_max_ord7_rk00013,7
AD+FTD->AD,d3,o_max,m005012_o_max_ord8_rk00013,8
AD+FTD->AD,d3,o_max,m004000_o_max_ord7_rk00001,7
AD+FTD->AD,d3,o_max,m004017_o_max_ord7_rk00018,7
AD+FTD->AD,d3,o_max,m026015_o_max_ord29_rk00016,29
AD+FTD->AD,d3,o_max,m003013_o_max_ord6_rk00014,6
AD+FTD->AD,d3,o_max,m023016_o_max_ord26_rk00017,26
AD+FTD->AD,d3,o_min,m062525_o_min_ord18_rk00011,18
AD+FTD->AD,d3,o_min,m061533_o_min_ord17_rk00019,17
AD+FTD->AD,d3,o_min,m049530_o_min_ord5_rk00016,5
AD+FTD->AD,d3,o_min,m066528_o_min_ord22_rk00014,22
AD+FTD->AD,d3,o_min,m060534_o_min_ord16_rk00020,16
AD+FTD->AD,d3,o_min,m062515_o_min_ord18_rk00001,18
AD+FTD->AD,d3,o_min,m070519_o_min_ord26_rk00005,26
AD+FTD->AD,d3,o_min,m061520_o_min_ord17_rk00006,17
AD+FTD->AD,d3,o_min,m065515_o_min_ord21_rk00001,21
AD+FTD->AD,d3,o_min,m066527_o_min_ord22_rk00013,22
AD+FTD->AD,d3,o_min,m048521_o_min_ord4_rk00007,4
AD+FTD->AD,d3,o_min,m066534_o_min_ord22_rk00020,22
AD+FTD->AD,d3,o_min,m066520_o_min_ord22_rk00006,22
AD+FTD->AD,d3,o_min,m072533_o_min_ord28_rk00019,28
AD+FTD->AD,d3,o_min,m065516_o_min_ord21_rk00002,21
AD+FTD->AD,d3,o_min,m071531_o_min_ord27_rk00017,27
AD+FTD->AD,d3,o_min,m066515_o_min_ord22_rk00001,22
AD+FTD->AD,d3,o_min,m066523_o_min_ord22_rk00009,22
AD+FTD->AD,d3,o_min,m064528_o_min_ord20_rk00014,20
AD+FTD->AD,d3,o_min,m065525_o_min_ord21_rk00011,21
AD+FTD->FTD,OLS,o_max,m001011_o_max_ord4_rk00012,4
AD+FTD->FTD,OLS,o_max,m003015_o_max_ord6_rk00016,6
AD+FTD->FTD,OLS,o_max,m001002_o_max_ord4_rk00003,4
AD+FTD->FTD,OLS,o_max,m001009_o_max_ord4_rk00010,4
AD+FTD->FTD,OLS,o_max,m004008_o_max_ord7_rk00009,7
AD+FTD->FTD,OLS,o_max,m005015_o_max_ord8_rk00016,8
AD+FTD->FTD,OLS,o_max,m003009_o_max_ord6_rk00010,6
AD+FTD->FTD,OLS,o_max,m002017_o_max_ord5_rk00018,5
AD+FTD->FTD,OLS,o_max,m001015_o_max_ord4_rk00016,4
AD+FTD->FTD,OLS,o_max,m000000_o_max_ord3_rk00001,3
AD+FTD->FTD,OLS,o_max,m003016_o_max_ord6_rk00017,6
AD+FTD->FTD,OLS,o_max,m000011_o_max_ord3_rk00012,3
AD+FTD->FTD,OLS,o_max,m002003_o_max_ord5_rk00004,5
AD+FTD->FTD,OLS,o_max,m002013_o_max_ord5_rk00014,5
AD+FTD->FTD,OLS,o_max,m004018_o_max_ord7_rk00019,7
AD+FTD->FTD,OLS,o_max,m003008_o_max_ord6_rk00009,6
AD+FTD->FTD,OLS,o_max,m005010_o_max_ord8_rk00011,8
AD+FTD->FTD,OLS,o_max,m004007_o_max_ord7_rk00008,7
AD+FTD->FTD,OLS,o_max,m004006_o_max_ord7_rk00007,7
AD+FTD->FTD,OLS,o_max,m003000_o_max_ord6_rk00001,6
AD+FTD->FTD,OLS,o_min,m051529_o_min_ord7_rk00015,7
AD+FTD->FTD,OLS,o_min,m051526_o_min_ord7_rk00012,7
AD+FTD->FTD,OLS,o_min,m047530_o_min_ord3_rk00016,3
AD+FTD->FTD,OLS,o_min,m047524_o_min_ord3_rk00010,3
AD+FTD->FTD,OLS,o_min,m051516_o_min_ord7_rk00002,7
AD+FTD->FTD,OLS,o_min,m051519_o_min_ord7_rk00005,7
AD+FTD->FTD,OLS,o_min,m047522_o_min_ord3_rk00008,3
AD+FTD->FTD,OLS,o_min,m050515_o_min_ord6_rk00001,6
AD+FTD->FTD,OLS,o_min,m048529_o_min_ord4_rk00015,4
AD+FTD->FTD,OLS,o_min,m047525_o_min_ord3_rk00011,3
AD+FTD->FTD,OLS,o_min,m052525_o_min_ord8_rk00011,8
AD+FTD->FTD,OLS,o_min,m049532_o_min_ord5_rk00018,5
AD+FTD->FTD,OLS,o_min,m047518_o_min_ord3_rk00004,3
AD+FTD->FTD,OLS,o_min,m047516_o_min_ord3_rk00002,3
AD+FTD->FTD,OLS,o_min,m050533_o_min_ord6_rk00019,6
AD+FTD->FTD,OLS,o_min,m052515_o_min_ord8_rk00001,8
AD+FTD->FTD,OLS,o_min,m050525_o_min_ord6_rk00011,6
AD+FTD->FTD,OLS,o_min,m049528_o_min_ord5_rk00014,5
AD+FTD->FTD,OLS,o_min,m052520_o_min_ord8_rk00006,8
AD+FTD->FTD,OLS,o_min,m049523_o_min_ord5_rk00009,5
AD+FTD->FTD,d1,o_max,m022016_o_max_ord25_rk00017,25
AD+FTD->FTD,d1,o_max,m023008_o_max_ord26_rk00009,26
AD+FTD->FTD,d1,o_max,m023018_o_max_ord26_rk00019,26
AD+FTD->FTD,d1,o_max,m026015_o_max_ord29_rk00016,29
AD+FTD->FTD,d1,o_max,m025004_o_max_ord28_rk00005,28
AD+FTD->FTD,d1,o_max,m022000_o_max_ord25_rk00001,25
AD+FTD->FTD,d1,o_max,m024019_o_max_ord27_rk00020,27
AD+FTD->FTD,d1,o_max,m022012_o_max_ord25_rk00013,25
AD+FTD->FTD,d1,o_max,m024018_o_max_ord27_rk00019,27
AD+FTD->FTD,d1,o_max,m019017_o_max_ord22_rk00018,22
AD+FTD->FTD,d1,o_max,m026012_o_max_ord29_rk00013,29
AD+FTD->FTD,d1,o_max,m026016_o_max_ord29_rk00017,29
AD+FTD->FTD,d1,o_max,m027009_o_max_ord30_rk00010,30
AD+FTD->FTD,d1,o_max,m026008_o_max_ord29_rk00009,29
AD+FTD->FTD,d1,o_max,m027015_o_max_ord30_rk00016,30
AD+FTD->FTD,d1,o_max,m023019_o_max_ord26_rk00020,26
AD+FTD->FTD,d1,o_max,m023013_o_max_ord26_rk00014,26
AD+FTD->FTD,d1,o_max,m024003_o_max_ord27_rk00004,27
AD+FTD->FTD,d1,o_max,m023016_o_max_ord26_rk00017,26
AD+FTD->FTD,d1,o_max,m023005_o_max_ord26_rk00006,26
AD+FTD->FTD,d1,o_min,m072521_o_min_ord28_rk00007,28
AD+FTD->FTD,d1,o_min,m062533_o_min_ord18_rk00019,18
AD+FTD->FTD,d1,o_min,m070530_o_min_ord26_rk00016,26
AD+FTD->FTD,d1,o_min,m066533_o_min_ord22_rk00019,22
AD+FTD->FTD,d1,o_min,m064521_o_min_ord20_rk00007,20
AD+FTD->FTD,d1,o_min,m067522_o_min_ord23_rk00008,23
AD+FTD->FTD,d1,o_min,m047529_o_min_ord3_rk00015,3
AD+FTD->FTD,d1,o_min,m074530_o_min_ord30_rk00016,30
AD+FTD->FTD,d1,o_min,m072533_o_min_ord28_rk00019,28
AD+FTD->FTD,d1,o_min,m070529_o_min_ord26_rk00015,26
AD+FTD->FTD,d1,o_min,m070519_o_min_ord26_rk00005,26
AD+FTD->FTD,d1,o_min,m065525_o_min_ord21_rk00011,21
AD+FTD->FTD,d1,o_min,m047522_o_min_ord3_rk00008,3
AD+FTD->FTD,d1,o_min,m074533_o_min_ord30_rk00019,30
AD+FTD->FTD,d1,o_min,m070525_o_min_ord26_rk00011,26
AD+FTD->FTD,d1,o_min,m047530_o_min_ord3_rk00016,3
AD+FTD->FTD,d1,o_min,m063525_o_min_ord19_rk00011,19
AD+FTD->FTD,d1,o_min,m048526_o_min_ord4_rk00012,4
AD+FTD->FTD,d1,o_min,m063517_o_min_ord19_rk00003,19
AD+FTD->FTD,d1,o_min,m066527_o_min_ord22_rk00013,22
AD+FTD->FTD,d2,o_max,m021017_o_max_ord24_rk00018,24
AD+FTD->FTD,d2,o_max,m020018_o_max_ord23_rk00019,23
AD+FTD->FTD,d2,o_max,m025003_o_max_ord28_rk00004,28
AD+FTD->FTD,d2,o_max,m026004_o_max_ord29_rk00005,29
AD+FTD->FTD,d2,o_max,m022012_o_max_ord25_rk00013,25
AD+FTD->FTD,d2,o_max,m022016_o_max_ord25_rk00017,25
AD+FTD->FTD,d2,o_max,m019002_o_max_ord22_rk00003,22
AD+FTD->FTD,d2,o_max,m025014_o_max_ord28_rk00015,28
AD+FTD->FTD,d2,o_max,m026015_o_max_ord29_rk00016,29
AD+FTD->FTD,d2,o_max,m016017_o_max_ord19_rk00018,19
AD+FTD->FTD,d2,o_max,m023018_o_max_ord26_rk00019,26
AD+FTD->FTD,d2,o_max,m023016_o_max_ord26_rk00017,26
AD+FTD->FTD,d2,o_max,m022004_o_max_ord25_rk00005,25
AD+FTD->FTD,d2,o_max,m020003_o_max_ord23_rk00004,23
AD+FTD->FTD,d2,o_max,m019019_o_max_ord22_rk00020,22
AD+FTD->FTD,d2,o_max,m021011_o_max_ord24_rk00012,24
AD+FTD->FTD,d2,o_max,m027015_o_max_ord30_rk00016,30
AD+FTD->FTD,d2,o_max,m026003_o_max_ord29_rk00004,29
AD+FTD->FTD,d2,o_max,m023017_o_max_ord26_rk00018,26
AD+FTD->FTD,d2,o_max,m022006_o_max_ord25_rk00007,25
AD+FTD->FTD,d2,o_min,m063524_o_min_ord19_rk00010,19
AD+FTD->FTD,d2,o_min,m059522_o_min_ord15_rk00008,15
AD+FTD->FTD,d2,o_min,m072519_o_min_ord28_rk00005,28
AD+FTD->FTD,d2,o_min,m074527_o_min_ord30_rk00013,30
AD+FTD->FTD,d2,o_min,m057525_o_min_ord13_rk00011,13
AD+FTD->FTD,d2,o_min,m072532_o_min_ord28_rk00018,28
AD+FTD->FTD,d2,o_min,m048519_o_min_ord4_rk00005,4
AD+FTD->FTD,d2,o_min,m074531_o_min_ord30_rk00017,30
AD+FTD->FTD,d2,o_min,m060517_o_min_ord16_rk00003,16
AD+FTD->FTD,d2,o_min,m063530_o_min_ord19_rk00016,19
AD+FTD->FTD,d2,o_min,m054526_o_min_ord10_rk00012,10
AD+FTD->FTD,d2,o_min,m063526_o_min_ord19_rk00012,19
AD+FTD->FTD,d2,o_min,m063519_o_min_ord19_rk00005,19
AD+FTD->FTD,d2,o_min,m056529_o_min_ord12_rk00015,12
AD+FTD->FTD,d2,o_min,m073528_o_min_ord29_rk00014,29
AD+FTD->FTD,d2,o_min,m074518_o_min_ord30_rk00004,30
AD+FTD->FTD,d2,o_min,m051533_o_min_ord7_rk00019,7
AD+FTD->FTD,d2,o_min,m073519_o_min_ord29_rk00005,29
AD+FTD->FTD,d2,o_min,m049521_o_min_ord5_rk00007,5
AD+FTD->FTD,d2,o_min,m074521_o_min_ord30_rk00007,30
AD+FTD->FTD,d3,o_max,m025003_o_max_ord28_rk00004,28
AD+FTD->FTD,d3,o_max,m023018_o_max_ord26_rk00019,26
AD+FTD->FTD,d3,o_max,m024010_o_max_ord27_rk00011,27
AD+FTD->FTD,d3,o_max,m021002_o_max_ord24_rk00003,24
AD+FTD->FTD,d3,o_max,m026003_o_max_ord29_rk00004,29
AD+FTD->FTD,d3,o_max,m023012_o_max_ord26_rk00013,26
AD+FTD->FTD,d3,o_max,m026012_o_max_ord29_rk00013,29
AD+FTD->FTD,d3,o_max,m016014_o_max_ord19_rk00015,19
AD+FTD->FTD,d3,o_max,m003014_o_max_ord6_rk00015,6
AD+FTD->FTD,d3,o_max,m027011_o_max_ord30_rk00012,30
AD+FTD->FTD,d3,o_max,m023005_o_max_ord26_rk00006,26
AD+FTD->FTD,d3,o_max,m021001_o_max_ord24_rk00002,24
AD+FTD->FTD,d3,o_max,m026004_o_max_ord29_rk00005,29
AD+FTD->FTD,d3,o_max,m023013_o_max_ord26_rk00014,26
AD+FTD->FTD,d3,o_max,m024001_o_max_ord27_rk00002,27
AD+FTD->FTD,d3,o_max,m027006_o_max_ord30_rk00007,30
AD+FTD->FTD,d3,o_max,m023017_o_max_ord26_rk00018,26
AD+FTD->FTD,d3,o_max,m024009_o_max_ord27_rk00010,27
AD+FTD->FTD,d3,o_max,m021017_o_max_ord24_rk00018,24
AD+FTD->FTD,d3,o_max,m025014_o_max_ord28_rk00015,28
AD+FTD->FTD,d3,o_min,m060517_o_min_ord16_rk00003,16
AD+FTD->FTD,d3,o_min,m048518_o_min_ord4_rk00004,4
AD+FTD->FTD,d3,o_min,m062519_o_min_ord18_rk00005,18
AD+FTD->FTD,d3,o_min,m062516_o_min_ord18_rk00002,18
AD+FTD->FTD,d3,o_min,m056529_o_min_ord12_rk00015,12
AD+FTD->FTD,d3,o_min,m074531_o_min_ord30_rk00017,30
AD+FTD->FTD,d3,o_min,m058528_o_min_ord14_rk00014,14
AD+FTD->FTD,d3,o_min,m048519_o_min_ord4_rk00005,4
AD+FTD->FTD,d3,o_min,m074519_o_min_ord30_rk00005,30
AD+FTD->FTD,d3,o_min,m064526_o_min_ord20_rk00012,20
AD+FTD->FTD,d3,o_min,m048525_o_min_ord4_rk00011,4
AD+FTD->FTD,d3,o_min,m069522_o_min_ord25_rk00008,25
AD+FTD->FTD,d3,o_min,m058526_o_min_ord14_rk00012,14
AD+FTD->FTD,d3,o_min,m068526_o_min_ord24_rk00012,24
AD+FTD->FTD,d3,o_min,m067531_o_min_ord23_rk00017,23
AD+FTD->FTD,d3,o_min,m066533_o_min_ord22_rk00019,22
AD+FTD->FTD,d3,o_min,m054526_o_min_ord10_rk00012,10
AD+FTD->FTD,d3,o_min,m063530_o_min_ord19_rk00016,19
AD+FTD->FTD,d3,o_min,m070530_o_min_ord26_rk00016,26
AD+FTD->FTD,d3,o_min,m074518_o_min_ord30_rk00004,30
