condition,model_level,objective,candidate_id,order
FTD->AD,d2,o_max,m008019_o_max_ord11_rk00020,11
FTD->AD,d2,o_max,m014004_o_max_ord17_rk00005,17
FTD->AD,d2,o_max,m007016_o_max_ord10_rk00017,10
FTD->AD,d2,o_max,m014010_o_max_ord17_rk00011,17
FTD->AD,d2,o_max,m024010_o_max_ord27_rk00011,27
FTD->AD,d2,o_max,m008009_o_max_ord11_rk00010,11
FTD->AD,d2,o_max,m018000_o_max_ord21_rk00001,21
FTD->AD,d2,o_max,m013009_o_max_ord16_rk00010,16
FTD->AD,d2,o_max,m023004_o_max_ord26_rk00005,26
FTD->AD,d2,o_max,m006010_o_max_ord9_rk00011,9
FTD->AD,d2,o_max,m014014_o_max_ord17_rk00015,17
FTD->AD,d2,o_max,m023003_o_max_ord26_rk00004,26
FTD->AD,d2,o_max,m004010_o_max_ord7_rk00011,7
FTD->AD,d2,o_max,m012012_o_max_ord15_rk00013,15
FTD->AD,d2,o_min,m054520_o_min_ord10_rk00006,10
FTD->AD,d2,o_min,m054518_o_min_ord10_rk00004,10
FTD->AD,d2,o_min,m057522_o_min_ord13_rk00008,13
FTD->AD,d2,o_min,m054532_o_min_ord10_rk00018,10
FTD->AD,d2,o_min,m061530_o_min_ord17_rk00016,17
FTD->AD,d2,o_min,m053518_o_min_ord9_rk00004,9
FTD->AD,d2,o_min,m057517_o_min_ord13_rk00003,13
FTD->AD,d2,o_min,m071520_o_min_ord27_rk00006,27
FTD->AD,d2,o_min,m055520_o_min_ord11_rk00006,11
FTD->AD,d2,o_min,m061531_o_min_ord17_rk00017,17
FTD->AD,d2,o_min,m058520_o_min_ord14_rk00006,14
FTD->AD,d2,o_min,m054519_o_min_ord10_rk00005,10
FTD->AD,d2,o_min,m058532_o_min_ord14_rk00018,14
FTD->AD,d2,o_min,m053522_o_min_ord9_rk00008,9
FTD->AD,d2,o_min,m059516_o_min_ord15_rk00002,15
FTD->AD,d2,o_min,m069534_o_min_ord25_rk00020,25
FTD->AD,d2,o_min,m069524_o_min_ord25_rk00010,25
FTD->AD,d2,o_min,m055529_o_min_ord11_rk00015,11
FTD->AD,d2,o_min,m061522_o_min_ord17_rk00008,17
FTD->AD,d2,o_min,m058521_o_min_ord14_rk00007,14
FTD->AD,d3,o_max,m006017_o_max_ord9_rk00018,9
FTD->AD,d3,o_max,m002013_o_max_ord5_rk00014,5
FTD->AD,d3,o_max,m006007_o_max_ord9_rk00008,9
FTD->AD,d3,o_max,m009015_o_max_ord12_rk00016,12
FTD->AD,d3,o_max,m007016_o_max_ord10_rk00017,10
FTD->AD,d3,o_max,m009009_o_max_ord12_rk00010,12
FTD->AD,d3,o_max,m007003_o_max_ord10_rk00004,10
FTD->AD,d3,o_max,m014019_o_max_ord17_rk00020,17
FTD->AD,d3,o_max,m009011_o_max_ord12_rk00012,12
FTD->AD,d3,o_max,m003012_o_max_ord6_rk00013,6
FTD->AD,d3,o_max,m009003_o_max_ord12_rk00004,12
FTD->AD,d3,o_max,m023002_o_max_ord26_rk00003,26
FTD->AD,d3,o_max,m005011_o_max_ord8_rk00012,8
FTD->AD,d3,o_max,m023004_o_max_ord26_rk00005,26
FTD->AD,d3,o_max,m009002_o_max_ord12_rk00003,12
FTD->AD,d3,o_max,m008003_o_max_ord11_rk00004,11
FTD->AD,d3,o_max,m014010_o_max_ord17_rk00011,17
FTD->AD,d3,o_max,m013007_o_max_ord16_rk00008,16
FTD->AD,d3,o_max,m004010_o_max_ord7_rk00011,7
FTD->AD,d3,o_max,m023017_o_max_ord26_rk00018,26
FTD->AD,d3,o_min,m055529_o_min_ord11_rk00015,11
FTD->AD,d3,o_min,m054518_o_min_ord10_rk00004,10
FTD->AD,d3,o_min,m056525_o_min_ord12_rk00011,12
FTD->AD,d3,o_min,m061530_o_min_ord17_rk00016,17
FTD->AD,d3,o_min,m052518_o_min_ord8_rk00004,8
FTD->AD,d3,o_min,m055532_o_min_ord11_rk00018,11
FTD->AD,d3,o_min,m054520_o_min_ord10_rk00006,10
FTD->AD,d3,o_min,m061517_o_min_ord17_rk00003,17
FTD->AD,d3,o_min,m056530_o_min_ord12_rk00016,12
FTD->AD,d3,o_min,m055520_o_min_ord11_rk00006,11
FTD->AD,d3,o_min,m053518_o_min_ord9_rk00004,9
FTD->AD,d3,o_min,m059516_o_min_ord15_rk00002,15
FTD->AD,d3,o_min,m054519_o_min_ord10_rk00005,10
FTD->AD,d3,o_min,m074523_o_min_ord30_rk00009,30
FTD->AD,d3,o_min,m061527_o_min_ord17_rk00013,17
FTD->AD,d3,o_min,m058521_o_min_ord14_rk00007,14
FTD->AD,d3,o_min,m054532_o_min_ord10_rk00018,10
FTD->AD,d3,o_min,m061532_o_min_ord17_rk00018,17
FTD->AD,d3,o_min,m053522_o_min_ord9_rk00008,9
FTD->AD,d3,o_min,m061531_o_min_ord17_rk00017,17
AD+FTD->AD,OLS,o_max,m000013_o_max_ord3_rk00014,3
AD+FTD->AD,OLS,o_max,m000016_o_max_ord3_rk00017,3
AD+FTD->AD,OLS,o_max,m000019_o_max_ord3_rk00020,3
AD+FTD->AD,OLS,o_max,m000001_o_max_ord3_rk00002,3
AD+FTD->AD,OLS,o_max,m000011_o_max_ord3_rk00012,3
AD+FTD->AD,OLS,o_max,m000018_o_max_ord3_rk00019,3
AD+FTD->AD,OLS,o_max,m000009_o_max_ord3_rk00010,3
AD+FTD->AD,OLS,o_max,m000010_o_max_ord3_rk00011,3
AD+FTD->AD,OLS,o_max,m000007_o_max_ord3_rk00008,3
AD+FTD->AD,OLS,o_max,m000002_o_max_ord3_rk00003,3
AD+FTD->AD,OLS,o_max,m000006_o_max_ord3_rk00007,3
AD+FTD->AD,OLS,o_max,m000000_o_max_ord3_rk00001,3
AD+FTD->AD,OLS,o_max,m000012_o_max_ord3_rk00013,3
AD+FTD->AD,OLS,o_max,m000017_o_max_ord3_rk00018,3
AD+FTD->AD,OLS,o_max,m000008_o_max_ord3_rk00009,3
AD+FTD->AD,OLS,o_max,m000014_o_max_ord3_rk00015,3
AD+FTD->AD,OLS,o_max,m002010_o_max_ord5_rk00011,5
AD+FTD->AD,OLS,o_max,m000004_o_max_ord3_rk00005,3
AD+FTD->AD,OLS,o_max,m001006_o_max_ord4_rk00007,4
AD+FTD->AD,OLS,o_max,m000003_o_max_ord3_rk00004,3
AD+FTD->AD,OLS,o_min,m048528_o_min_ord4_rk00014,4
AD+FTD->AD,OLS,o_min,m058515_o_min_ord14_rk00001,14
AD+FTD->AD,OLS,o_min,m059533_o_min_ord15_rk00019,15
AD+FTD->AD,OLS,o_min,m058522_o_min_ord14_rk00008,14
AD+FTD->AD,OLS,o_min,m049527_o_min_ord5_rk00013,5
AD+FTD->AD,OLS,o_min,m057515_o_min_ord13_rk00001,13
AD+FTD->AD,OLS,o_min,m057518_o_min_ord13_rk00004,13
AD+FTD->AD,OLS,o_min,m058529_o_min_ord14_rk00015,14
AD+FTD->AD,OLS,o_min,m056515_o_min_ord12_rk00001,12
AD+FTD->AD,OLS,o_min,m059515_o_min_ord15_rk00001,15
AD+FTD->AD,OLS,o_min,m060528_o_min_ord16_rk00014,16
AD+FTD->AD,OLS,o_min,m056530_o_min_ord12_rk00016,12
AD+FTD->AD,OLS,o_min,m056522_o_min_ord12_rk00008,12
AD+FTD->AD,OLS,o_min,m058531_o_min_ord14_rk00017,14
AD+FTD->AD,OLS,o_min,m057516_o_min_ord13_rk00002,13
AD+FTD->AD,OLS,o_min,m060532_o_min_ord16_rk00018,16
AD+FTD->AD,OLS,o_min,m055532_o_min_ord11_rk00018,11
AD+FTD->AD,OLS,o_min,m056526_o_min_ord12_rk00012,12
AD+FTD->AD,OLS,o_min,m048523_o_min_ord4_rk00009,4
AD+FTD->AD,OLS,o_min,m056521_o_min_ord12_rk00007,12
AD+FTD->AD,d1,o_max,m011002_o_max_ord14_rk00003,14
AD+FTD->AD,d1,o_max,m006014_o_max_ord9_rk00015,9
AD+FTD->AD,d1,o_max,m011009_o_max_ord14_rk00010,14
AD+FTD->AD,d1,o_max,m008005_o_max_ord11_rk00006,11
AD+FTD->AD,d1,o_max,m005014_o_max_ord8_rk00015,8
AD+FTD->AD,d1,o_max,m011012_o_max_ord14_rk00013,14
AD+FTD->AD,d1,o_max,m001013_o_max_ord4_rk00014,4
AD+FTD->AD,d1,o_max,m005019_o_max_ord8_rk00020,8
AD+FTD->AD,d1,o_max,m009008_o_max_ord12_rk00009,12
AD+FTD->AD,d1,o_max,m002010_o_max_ord5_rk00011,5
AD+FTD->AD,d1,o_max,m008013_o_max_ord11_rk00014,11
AD+FTD->AD,d1,o_max,m002011_o_max_ord5_rk00012,5
AD+FTD->AD,d1,o_max,m011011_o_max_ord14_rk00012,14
AD+FTD->AD,d1,o_max,m008001_o_max_ord11_rk00002,11
AD+FTD->AD,d1,o_max,m027012_o_max_ord30_rk00013,30
AD+FTD->AD,d1,o_max,m011003_o_max_ord14_rk00004,14
AD+FTD->AD,d1,o_max,m011000_o_max_ord14_rk00001,14
AD+FTD->AD,d1,o_max,m011001_o_max_ord14_rk00002,14
AD+FTD->AD,d1,o_max,m009000_o_max_ord12_rk00001,12
AD+FTD->AD,d1,o_max,m008014_o_max_ord11_rk00015,11
AD+FTD->AD,d1,o_min,m050517_o_min_ord6_rk00003,6
AD+FTD->AD,d1,o_min,m051527_o_min_ord7_rk00013,7
AD+FTD->AD,d1,o_min,m051524_o_min_ord7_rk00010,7
AD+FTD->AD,d1,o_min,m051528_o_min_ord7_rk00014,7
AD+FTD->AD,d1,o_min,m049517_o_min_ord5_rk00003,5
AD+FTD->AD,d1,o_min,m049521_o_min_ord5_rk00007,5
AD+FTD->AD,d1,o_min,m048521_o_min_ord4_rk00007,4
AD+FTD->AD,d1,o_min,m049527_o_min_ord5_rk00013,5
AD+FTD->AD,d1,o_min,m048518_o_min_ord4_rk00004,4
AD+FTD->AD,d1,o_min,m048516_o_min_ord4_rk00002,4
AD+FTD->AD,d1,o_min,m047517_o_min_ord3_rk00003,3
AD+FTD->AD,d1,o_min,m048523_o_min_ord4_rk00009,4
AD+FTD->AD,d1,o_min,m048527_o_min_ord4_rk00013,4
AD+FTD->AD,d1,o_min,m048517_o_min_ord4_rk00003,4
AD+FTD->AD,d1,o_min,m048520_o_min_ord4_rk00006,4
AD+FTD->AD,d1,o_min,m055528_o_min_ord11_rk00014,11
AD+FTD->AD,d1,o_min,m049529_o_min_ord5_rk00015,5
AD+FTD->AD,d1,o_min,m048525_o_min_ord4_rk00011,4
AD+FTD->AD,d1,o_min,m050532_o_min_ord6_rk00018,6
AD+FTD->AD,d1,o_min,m048528_o_min_ord4_rk00014,4
AD+FTD->AD,d2,o_max,m011019_o_max_ord14_rk00020,14
AD+FTD->AD,d2,o_max,m011009_o_max_ord14_rk00010,14
AD+FTD->AD,d2,o_max,m002011_o_max_ord5_rk00012,5
AD+FTD->AD,d2,o_max,m011001_o_max_ord14_rk00002,14
AD+FTD->AD,d2,o_max,m011000_o_max_ord14_rk00001,14
AD+FTD->AD,d2,o_max,m013002_o_max_ord16_rk00003,16
AD+FTD->AD,d2,o_max,m027012_o_max_ord30_rk00013,30
AD+FTD->AD,d2,o_max,m011008_o_max_ord14_rk00009,14
AD+FTD->AD,d2,o_max,m011012_o_max_ord14_rk00013,14
AD+FTD->AD,d2,o_max,m016016_o_max_ord19_rk00017,19
AD+FTD->AD,d2,o_max,m008005_o_max_ord11_rk00006,11
AD+FTD->AD,d2,o_max,m011003_o_max_ord14_rk00004,14
AD+FTD->AD,d2,o_max,m011016_o_max_ord14_rk00017,14
AD+FTD->AD,d2,o_max,m012003_o_max_ord15_rk00004,15
AD+FTD->AD,d2,o_max,m003009_o_max_ord6_rk00010,6
AD+FTD->AD,d2,o_max,m012007_o_max_ord15_rk00008,15
AD+FTD->AD,d2,o_max,m012017_o_max_ord15_rk00018,15
AD+FTD->AD,d2,o_max,m017009_o_max_ord20_rk00010,20
AD+FTD->AD,d2,o_max,m011013_o_max_ord14_rk00014,14
AD+FTD->AD,d2,o_max,m011010_o_max_ord14_rk00011,14
AD+FTD->AD,d2,o_min,m055523_o_min_ord11_rk00009,11
AD+FTD->AD,d2,o_min,m058523_o_min_ord14_rk00009,14
AD+FTD->AD,d2,o_min,m055521_o_min_ord11_rk00007,11
AD+FTD->AD,d2,o_min,m057524_o_min_ord13_rk00010,13
AD+FTD->AD,d2,o_min,m049521_o_min_ord5_rk00007,5
AD+FTD->AD,d2,o_min,m049527_o_min_ord5_rk00013,5
AD+FTD->AD,d2,o_min,m065520_o_min_ord21_rk00006,21
AD+FTD->AD,d2,o_min,m052530_o_min_ord8_rk00016,8
AD+FTD->AD,d2,o_min,m051527_o_min_ord7_rk00013,7
AD+FTD->AD,d2,o_min,m052531_o_min_ord8_rk00017,8
AD+FTD->AD,d2,o_min,m051528_o_min_ord7_rk00014,7
AD+FTD->AD,d2,o_min,m049517_o_min_ord5_rk00003,5
AD+FTD->AD,d2,o_min,m055533_o_min_ord11_rk00019,11
AD+FTD->AD,d2,o_min,m065515_o_min_ord21_rk00001,21
AD+FTD->AD,d2,o_min,m059527_o_min_ord15_rk00013,15
AD+FTD->AD,d2,o_min,m055522_o_min_ord11_rk00008,11
AD+FTD->AD,d2,o_min,m065516_o_min_ord21_rk00002,21
AD+FTD->AD,d2,o_min,m051524_o_min_ord7_rk00010,7
AD+FTD->AD,d2,o_min,m055531_o_min_ord11_rk00017,11
AD+FTD->AD,d2,o_min,m050532_o_min_ord6_rk00018,6
AD+FTD->AD,d3,o_max,m013015_o_max_ord16_rk00016,16
AD+FTD->AD,d3,o_max,m027012_o_max_ord30_rk00013,30
AD+FTD->AD,d3,o_max,m012007_o_max_ord15_rk00008,15
AD+FTD->AD,d3,o_max,m012008_o_max_ord15_rk00009,15
AD+FTD->AD,d3,o_max,m011012_o_max_ord14_rk00013,14
AD+FTD->AD,d3,o_max,m003007_o_max_ord6_rk00008,6
AD+FTD->AD,d3,o_max,m013018_o_max_ord16_rk00019,16
AD+FTD->AD,d3,o_max,m013012_o_max_ord16_rk00013,16
AD+FTD->AD,d3,o_max,m012017_o_max_ord15_rk00018,15
AD+FTD->AD,d3,o_max,m013002_o_max_ord16_rk00003,16
AD+FTD->AD,d3,o_max,m012019_o_max_ord15_rk00020,15
AD+FTD->AD,d3,o_max,m013004_o_max_ord16_rk00005,16
AD+FTD->AD,d3,o_max,m013009_o_max_ord16_rk00010,16
AD+FTD->AD,d3,o_max,m013014_o_max_ord16_rk00015,16
AD+FTD->AD,d3,o_max,m011017_o_max_ord14_rk00018,14
AD+FTD->AD,d3,o_max,m003009_o_max_ord6_rk00010,6
AD+FTD->AD,d3,o_max,m012003_o_max_ord15_rk00004,15
AD+FTD->AD,d3,o_max,m012010_o_max_ord15_rk00011,15
AD+FTD->AD,d3,o_max,m013011_o_max_ord16_rk00012,16
AD+FTD->AD,d3,o_max,m012005_o_max_ord15_rk00006,15
AD+FTD->AD,d3,o_min,m049529_o_min_ord5_rk00015,5
AD+FTD->AD,d3,o_min,m058523_o_min_ord14_rk00009,14
AD+FTD->AD,d3,o_min,m057526_o_min_ord13_rk00012,13
AD+FTD->AD,d3,o_min,m048532_o_min_ord4_rk00018,4
AD+FTD->AD,d3,o_min,m047517_o_min_ord3_rk00003,3
AD+FTD->AD,d3,o_min,m055527_o_min_ord11_rk00013,11
AD+FTD->AD,d3,o_min,m055520_o_min_ord11_rk00006,11
AD+FTD->AD,d3,o_min,m049521_o_min_ord5_rk00007,5
AD+FTD->AD,d3,o_min,m055523_o_min_ord11_rk00009,11
AD+FTD->AD,d3,o_min,m056516_o_min_ord12_rk00002,12
AD+FTD->AD,d3,o_min,m051528_o_min_ord7_rk00014,7
AD+FTD->AD,d3,o_min,m052518_o_min_ord8_rk00004,8
AD+FTD->AD,d3,o_min,m051527_o_min_ord7_rk00013,7
AD+FTD->AD,d3,o_min,m048521_o_min_ord4_rk00007,4
AD+FTD->AD,d3,o_min,m055530_o_min_ord11_rk00016,11
AD+FTD->AD,d3,o_min,m055524_o_min_ord11_rk00010,11
AD+FTD->AD,d3,o_min,m057517_o_min_ord13_rk00003,13
AD+FTD->AD,d3,o_min,m051520_o_min_ord7_rk00006,7
AD+FTD->AD,d3,o_min,m048525_o_min_ord4_rk00011,4
AD+FTD->AD,d3,o_min,m059529_o_min_ord15_rk00015,15
AD+FTD->FTD,OLS,o_max,m010002_o_max_ord13_rk00003,13
AD+FTD->FTD,OLS,o_max,m011000_o_max_ord14_rk00001,14
AD+FTD->FTD,OLS,o_max,m007003_o_max_ord10_rk00004,10
AD+FTD->FTD,OLS,o_max,m010001_o_max_ord13_rk00002,13
AD+FTD->FTD,OLS,o_max,m010006_o_max_ord13_rk00007,13
AD+FTD->FTD,OLS,o_max,m009002_o_max_ord12_rk00003,12
AD+FTD->FTD,OLS,o_max,m011017_o_max_ord14_rk00018,14
AD+FTD->FTD,OLS,o_max,m011001_o_max_ord14_rk00002,14
AD+FTD->FTD,OLS,o_max,m011007_o_max_ord14_rk00008,14
AD+FTD->FTD,OLS,o_max,m009004_o_max_ord12_rk00005,12
AD+FTD->FTD,OLS,o_max,m010019_o_max_ord13_rk00020,13
AD+FTD->FTD,OLS,o_max,m011004_o_max_ord14_rk00005,14
AD+FTD->FTD,OLS,o_max,m008007_o_max_ord11_rk00008,11
AD+FTD->FTD,OLS,o_max,m005008_o_max_ord8_rk00009,8
AD+FTD->FTD,OLS,o_max,m009016_o_max_ord12_rk00017,12
AD+FTD->FTD,OLS,o_max,m006000_o_max_ord9_rk00001,9
AD+FTD->FTD,OLS,o_max,m010008_o_max_ord13_rk00009,13
AD+FTD->FTD,OLS,o_max,m008008_o_max_ord11_rk00009,11
AD+FTD->FTD,OLS,o_max,m010003_o_max_ord13_rk00004,13
AD+FTD->FTD,OLS,o_max,m011006_o_max_ord14_rk00007,14
AD+FTD->FTD,OLS,o_min,m048518_o_min_ord4_rk00004,4
AD+FTD->FTD,OLS,o_min,m048523_o_min_ord4_rk00009,4
AD+FTD->FTD,OLS,o_min,m052532_o_min_ord8_rk00018,8
AD+FTD->FTD,OLS,o_min,m048521_o_min_ord4_rk00007,4
AD+FTD->FTD,OLS,o_min,m049530_o_min_ord5_rk00016,5
AD+FTD->FTD,OLS,o_min,m048529_o_min_ord4_rk00015,4
AD+FTD->FTD,OLS,o_min,m047517_o_min_ord3_rk00003,3
AD+FTD->FTD,OLS,o_min,m048517_o_min_ord4_rk00003,4
AD+FTD->FTD,OLS,o_min,m048525_o_min_ord4_rk00011,4
AD+FTD->FTD,OLS,o_min,m048520_o_min_ord4_rk00006,4
AD+FTD->FTD,OLS,o_min,m048530_o_min_ord4_rk00016,4
AD+FTD->FTD,OLS,o_min,m049528_o_min_ord5_rk00014,5
AD+FTD->FTD,OLS,o_min,m049523_o_min_ord5_rk00009,5
AD+FTD->FTD,OLS,o_min,m051526_o_min_ord7_rk00012,7
AD+FTD->FTD,OLS,o_min,m048516_o_min_ord4_rk00002,4
AD+FTD->FTD,OLS,o_min,m050533_o_min_ord6_rk00019,6
AD+FTD->FTD,OLS,o_min,m049531_o_min_ord5_rk00017,5
AD+FTD->FTD,OLS,o_min,m047518_o_min_ord3_rk00004,3
AD+FTD->FTD,OLS,o_min,m050526_o_min_ord6_rk00012,6
AD+FTD->FTD,OLS,o_min,m050523_o_min_ord6_rk00009,6
AD+FTD->FTD,d1,o_max,m002011_o_max_ord5_rk00012,5
AD+FTD->FTD,d1,o_max,m027009_o_max_ord30_rk00010,30
AD+FTD->FTD,d1,o_max,m021006_o_max_ord24_rk00007,24
AD+FTD->FTD,d1,o_max,m027003_o_max_ord30_rk00004,30
AD+FTD->FTD,d1,o_max,m021013_o_max_ord24_rk00014,24
AD+FTD->FTD,d1,o_max,m021018_o_max_ord24_rk00019,24
AD+FTD->FTD,d1,o_max,m027012_o_max_ord30_rk00013,30
AD+FTD->FTD,d1,o_max,m002010_o_max_ord5_rk00011,5
AD+FTD->FTD,d1,o_max,m004014_o_max_ord7_rk00015,7
AD+FTD->FTD,d1,o_max,m027015_o_max_ord30_rk00016,30
AD+FTD->FTD,d1,o_max,m004008_o_max_ord7_rk00009,7
AD+FTD->FTD,d1,o_max,m020014_o_max_ord23_rk00015,23
AD+FTD->FTD,d1,o_max,m006017_o_max_ord9_rk00018,9
AD+FTD->FTD,d1,o_max,m027004_o_max_ord30_rk00005,30
AD+FTD->FTD,d1,o_max,m027008_o_max_ord30_rk00009,30
AD+FTD->FTD,d1,o_max,m020018_o_max_ord23_rk00019,23
AD+FTD->FTD,d1,o_max,m006010_o_max_ord9_rk00011,9
AD+FTD->FTD,d1,o_max,m000006_o_max_ord3_rk00007,3
AD+FTD->FTD,d1,o_max,m027014_o_max_ord30_rk00015,30
AD+FTD->FTD,d1,o_max,m000003_o_max_ord3_rk00004,3
AD+FTD->FTD,d1,o_min,m052515_o_min_ord8_rk00001,8
AD+FTD->FTD,d1,o_min,m061517_o_min_ord17_rk00003,17
AD+FTD->FTD,d1,o_min,m060527_o_min_ord16_rk00013,16
AD+FTD->FTD,d1,o_min,m057525_o_min_ord13_rk00011,13
AD+FTD->FTD,d1,o_min,m058521_o_min_ord14_rk00007,14
AD+FTD->FTD,d1,o_min,m061530_o_min_ord17_rk00016,17
AD+FTD->FTD,d1,o_min,m053531_o_min_ord9_rk00017,9
AD+FTD->FTD,d1,o_min,m060517_o_min_ord16_rk00003,16
AD+FTD->FTD,d1,o_min,m067524_o_min_ord23_rk00010,23
AD+FTD->FTD,d1,o_min,m060522_o_min_ord16_rk00008,16
AD+FTD->FTD,d1,o_min,m061534_o_min_ord17_rk00020,17
AD+FTD->FTD,d1,o_min,m060524_o_min_ord16_rk00010,16
AD+FTD->FTD,d1,o_min,m061527_o_min_ord17_rk00013,17
AD+FTD->FTD,d1,o_min,m060518_o_min_ord16_rk00004,16
AD+FTD->FTD,d1,o_min,m061528_o_min_ord17_rk00014,17
AD+FTD->FTD,d1,o_min,m065517_o_min_ord21_rk00003,21
AD+FTD->FTD,d1,o_min,m057531_o_min_ord13_rk00017,13
AD+FTD->FTD,d1,o_min,m064525_o_min_ord20_rk00011,20
AD+FTD->FTD,d1,o_min,m057534_o_min_ord13_rk00020,13
AD+FTD->FTD,d1,o_min,m060521_o_min_ord16_rk00007,16
AD+FTD->FTD,d2,o_max,m000019_o_max_ord3_rk00020,3
AD+FTD->FTD,d2,o_max,m001013_o_max_ord4_rk00014,4
AD+FTD->FTD,d2,o_max,m003007_o_max_ord6_rk00008,6
AD+FTD->FTD,d2,o_max,m001018_o_max_ord4_rk00019,4
AD+FTD->FTD,d2,o_max,m001007_o_max_ord4_rk00008,4
AD+FTD->FTD,d2,o_max,m002003_o_max_ord5_rk00004,5
AD+FTD->FTD,d2,o_max,m024008_o_max_ord27_rk00009,27
AD+FTD->FTD,d2,o_max,m002006_o_max_ord5_rk00007,5
AD+FTD->FTD,d2,o_max,m001014_o_max_ord4_rk00015,4
AD+FTD->FTD,d2,o_max,m001017_o_max_ord4_rk00018,4
AD+FTD->FTD,d2,o_max,m000011_o_max_ord3_rk00012,3
AD+FTD->FTD,d2,o_max,m024010_o_max_ord27_rk00011,27
AD+FTD->FTD,d2,o_max,m000012_o_max_ord3_rk00013,3
AD+FTD->FTD,d2,o_max,m024009_o_max_ord27_rk00010,27
AD+FTD->FTD,d2,o_max,m006018_o_max_ord9_rk00019,9
AD+FTD->FTD,d2,o_max,m024018_o_max_ord27_rk00019,27
AD+FTD->FTD,d2,o_max,m006010_o_max_ord9_rk00011,9
AD+FTD->FTD,d2,o_max,m001000_o_max_ord4_rk00001,4
AD+FTD->FTD,d2,o_max,m011019_o_max_ord14_rk00020,14
AD+FTD->FTD,d2,o_max,m000014_o_max_ord3_rk00015,3
AD+FTD->FTD,d2,o_min,m074530_o_min_ord30_rk00016,30
AD+FTD->FTD,d2,o_min,m058532_o_min_ord14_rk00018,14
AD+FTD->FTD,d2,o_min,m059522_o_min_ord15_rk00008,15
AD+FTD->FTD,d2,o_min,m052517_o_min_ord8_rk00003,8
AD+FTD->FTD,d2,o_min,m053517_o_min_ord9_rk00003,9
AD+FTD->FTD,d2,o_min,m058521_o_min_ord14_rk00007,14
AD+FTD->FTD,d2,o_min,m066519_o_min_ord22_rk00005,22
AD+FTD->FTD,d2,o_min,m057534_o_min_ord13_rk00020,13
AD+FTD->FTD,d2,o_min,m056516_o_min_ord12_rk00002,12
AD+FTD->FTD,d2,o_min,m054527_o_min_ord10_rk00013,10
AD+FTD->FTD,d2,o_min,m074521_o_min_ord30_rk00007,30
AD+FTD->FTD,d2,o_min,m054526_o_min_ord10_rk00012,10
AD+FTD->FTD,d2,o_min,m059523_o_min_ord15_rk00009,15
AD+FTD->FTD,d2,o_min,m063515_o_min_ord19_rk00001,19
AD+FTD->FTD,d2,o_min,m063527_o_min_ord19_rk00013,19
AD+FTD->FTD,d2,o_min,m066522_o_min_ord22_rk00008,22
AD+FTD->FTD,d2,o_min,m053527_o_min_ord9_rk00013,9
AD+FTD->FTD,d2,o_min,m070531_o_min_ord26_rk00017,26
AD+FTD->FTD,d2,o_min,m074520_o_min_ord30_rk00006,30
AD+FTD->FTD,d2,o_min,m062517_o_min_ord18_rk00003,18
AD+FTD->FTD,d3,o_max,m002013_o_max_ord5_rk00014,5
AD+FTD->FTD,d3,o_max,m000002_o_max_ord3_rk00003,3
AD+FTD->FTD,d3,o_max,m000017_o_max_ord3_rk00018,3
AD+FTD->FTD,d3,o_max,m002011_o_max_ord5_rk00012,5
AD+FTD->FTD,d3,o_max,m004004_o_max_ord7_rk00005,7
AD+FTD->FTD,d3,o_max,m002012_o_max_ord5_rk00013,5
AD+FTD->FTD,d3,o_max,m000019_o_max_ord3_rk00020,3
AD+FTD->FTD,d3,o_max,m000014_o_max_ord3_rk00015,3
AD+FTD->FTD,d3,o_max,m004010_o_max_ord7_rk00011,7
AD+FTD->FTD,d3,o_max,m004006_o_max_ord7_rk00007,7
AD+FTD->FTD,d3,o_max,m002006_o_max_ord5_rk00007,5
AD+FTD->FTD,d3,o_max,m004012_o_max_ord7_rk00013,7
AD+FTD->FTD,d3,o_max,m000000_o_max_ord3_rk00001,3
AD+FTD->FTD,d3,o_max,m001017_o_max_ord4_rk00018,4
AD+FTD->FTD,d3,o_max,m007001_o_max_ord10_rk00002,10
AD+FTD->FTD,d3,o_max,m024017_o_max_ord27_rk00018,27
AD+FTD->FTD,d3,o_max,m002016_o_max_ord5_rk00017,5
AD+FTD->FTD,d3,o_max,m008019_o_max_ord11_rk00020,11
AD+FTD->FTD,d3,o_max,m001013_o_max_ord4_rk00014,4
AD+FTD->FTD,d3,o_max,m027004_o_max_ord30_rk00005,30
AD+FTD->FTD,d3,o_min,m074530_o_min_ord30_rk00016,30
AD+FTD->FTD,d3,o_min,m063515_o_min_ord19_rk00001,19
AD+FTD->FTD,d3,o_min,m065523_o_min_ord21_rk00009,21
AD+FTD->FTD,d3,o_min,m059523_o_min_ord15_rk00009,15
AD+FTD->FTD,d3,o_min,m058532_o_min_ord14_rk00018,14
AD+FTD->FTD,d3,o_min,m063520_o_min_ord19_rk00006,19
AD+FTD->FTD,d3,o_min,m067524_o_min_ord23_rk00010,23
AD+FTD->FTD,d3,o_min,m053522_o_min_ord9_rk00008,9
AD+FTD->FTD,d3,o_min,m052518_o_min_ord8_rk00004,8
AD+FTD->FTD,d3,o_min,m057517_o_min_ord13_rk00003,13
AD+FTD->FTD,d3,o_min,m054534_o_min_ord10_rk00020,10
AD+FTD->FTD,d3,o_min,m058527_o_min_ord14_rk00013,14
AD+FTD->FTD,d3,o_min,m058520_o_min_ord14_rk00006,14
AD+FTD->FTD,d3,o_min,m074532_o_min_ord30_rk00018,30
