condition,model_level,objective,candidate_id,n_triplets,n_synergistic_triplets,pct_synergistic_triplets,exposome_baseline_pct
AD+FTD->AD,d3,o_min,m061520_o_min_ord17_rk00006,680,328,48.23529411764706,33.23008738133011
AD+FTD->AD,d3,o_min,m065515_o_min_ord21_rk00001,1330,630,47.36842105263158,33.23008738133011
AD+FTD->AD,d3,o_min,m066527_o_min_ord22_rk00013,1540,748,48.57142857142857,33.23008738133011
AD+FTD->AD,d3,o_min,m048521_o_min_ord4_rk00007,4,2,50.0,33.23008738133011
AD+FTD->AD,d3,o_min,m066534_o_min_ord22_rk00020,1540,756,49.09090909090909,33.23008738133011
AD+FTD->AD,d3,o_min,m066520_o_min_ord22_rk00006,1540,740,48.05194805194805,33.23008738133011
AD+FTD->AD,d3,o_min,m072533_o_min_ord28_rk00019,3276,1581,48.26007326007326,33.23008738133011
AD+FTD->AD,d3,o_min,m065516_o_min_ord21_rk00002,1330,659,49.54887218045113,33.23008738133011
AD+FTD->AD,d3,o_min,m071531_o_min_ord27_rk00017,2925,1405,48.034188034188034,33.23008738133011
AD+FTD->AD,d3,o_min,m066515_o_min_ord22_rk00001,1540,749,48.63636363636363,33.23008738133011
AD+FTD->AD,d3,o_min,m066523_o_min_ord22_rk00009,1540,732,47.532467532467535,33.23008738133011
AD+FTD->AD,d3,o_min,m064528_o_min_ord20_rk00014,1140,548,48.07017543859649,33.23008738133011
AD+FTD->AD,d3,o_min,m065525_o_min_ord21_rk00011,1330,663,49.849624060150376,33.23008738133011
AD+FTD->FTD,OLS,o_max,m001011_o_max_ord4_rk00012,4,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m003015_o_max_ord6_rk00016,20,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m001002_o_max_ord4_rk00003,4,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m001009_o_max_ord4_rk00010,4,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m004008_o_max_ord7_rk00009,35,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m005015_o_max_ord8_rk00016,56,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m003009_o_max_ord6_rk00010,20,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m002017_o_max_ord5_rk00018,10,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m001015_o_max_ord4_rk00016,4,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m000000_o_max_ord3_rk00001,1,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m003016_o_max_ord6_rk00017,20,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m000011_o_max_ord3_rk00012,1,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m002003_o_max_ord5_rk00004,10,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m002013_o_max_ord5_rk00014,10,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m004018_o_max_ord7_rk00019,35,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m003008_o_max_ord6_rk00009,20,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m005010_o_max_ord8_rk00011,56,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m004007_o_max_ord7_rk00008,35,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m004006_o_max_ord7_rk00007,35,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_max,m003000_o_max_ord6_rk00001,20,0,0.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m051529_o_min_ord7_rk00015,35,16,45.714285714285715,33.23008738133011
AD+FTD->FTD,OLS,o_min,m051526_o_min_ord7_rk00012,35,19,54.285714285714285,33.23008738133011
AD+FTD->FTD,OLS,o_min,m047530_o_min_ord3_rk00016,1,1,100.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m047524_o_min_ord3_rk00010,1,1,100.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m051516_o_min_ord7_rk00002,35,22,62.857142857142854,33.23008738133011
AD+FTD->FTD,OLS,o_min,m051519_o_min_ord7_rk00005,35,18,51.42857142857143,33.23008738133011
AD+FTD->FTD,OLS,o_min,m047522_o_min_ord3_rk00008,1,1,100.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m050515_o_min_ord6_rk00001,20,11,55.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m048529_o_min_ord4_rk00015,4,1,25.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m047525_o_min_ord3_rk00011,1,1,100.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m052525_o_min_ord8_rk00011,56,32,57.142857142857146,33.23008738133011
AD+FTD->FTD,OLS,o_min,m049532_o_min_ord5_rk00018,10,5,50.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m047518_o_min_ord3_rk00004,1,1,100.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m047516_o_min_ord3_rk00002,1,1,100.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m050533_o_min_ord6_rk00019,20,10,50.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m052515_o_min_ord8_rk00001,56,31,55.357142857142854,33.23008738133011
AD+FTD->FTD,OLS,o_min,m050525_o_min_ord6_rk00011,20,16,80.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m049528_o_min_ord5_rk00014,10,5,50.0,33.23008738133011
AD+FTD->FTD,OLS,o_min,m052520_o_min_ord8_rk00006,56,27,48.214285714285715,33.23008738133011
AD+FTD->FTD,OLS,o_min,m049523_o_min_ord5_rk00009,10,5,50.0,33.23008738133011
AD+FTD->FTD,d1,o_max,m022016_o_max_ord25_rk00017,2300,1,0.043478260869565216,33.23008738133011
AD+FTD->FTD,d1,o_max,m023008_o_max_ord26_rk00009,2600,2,0.07692307692307693,33.23008738133011
AD+FTD->FTD,d1,o_max,m023018_o_max_ord26_rk00019,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d1,o_max,m026015_o_max_ord29_rk00016,3654,8,0.21893814997263272,33.23008738133011
AD+FTD->FTD,d1,o_max,m025004_o_max_ord28_rk00005,3276,2,0.06105006105006105,33.23008738133011
AD+FTD->FTD,d1,o_max,m022000_o_max_ord25_rk00001,2300,1,0.043478260869565216,33.23008738133011
AD+FTD->FTD,d1,o_max,m024019_o_max_ord27_rk00020,2925,7,0.23931623931623933,33.23008738133011
AD+FTD->FTD,d1,o_max,m022012_o_max_ord25_rk00013,2300,1,0.043478260869565216,33.23008738133011
AD+FTD->FTD,d1,o_max,m024018_o_max_ord27_rk00019,2925,2,0.06837606837606838,33.23008738133011
AD+FTD->FTD,d1,o_max,m019017_o_max_ord22_rk00018,1540,1,0.06493506493506493,33.23008738133011
AD+FTD->FTD,d1,o_max,m026012_o_max_ord29_rk00013,3654,8,0.21893814997263272,33.23008738133011
AD+FTD->FTD,d1,o_max,m026016_o_max_ord29_rk00017,3654,1,0.02736726874657909,33.23008738133011
AD+FTD->FTD,d1,o_max,m027009_o_max_ord30_rk00010,4060,8,0.19704433497536947,33.23008738133011
AD+FTD->FTD,d1,o_max,m026008_o_max_ord29_rk00009,3654,2,0.05473453749315818,33.23008738133011
AD+FTD->FTD,d1,o_max,m027015_o_max_ord30_rk00016,4060,2,0.04926108374384237,33.23008738133011
AD+FTD->FTD,d1,o_max,m023019_o_max_ord26_rk00020,2600,2,0.07692307692307693,33.23008738133011
AD+FTD->FTD,d1,o_max,m023013_o_max_ord26_rk00014,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d1,o_max,m024003_o_max_ord27_rk00004,2925,2,0.06837606837606838,33.23008738133011
AD+FTD->FTD,d1,o_max,m023016_o_max_ord26_rk00017,2600,23,0.8846153846153846,33.23008738133011
AD+FTD->FTD,d1,o_max,m023005_o_max_ord26_rk00006,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d1,o_min,m072521_o_min_ord28_rk00007,3276,1580,48.22954822954823,33.23008738133011
AD+FTD->FTD,d1,o_min,m062533_o_min_ord18_rk00019,816,428,52.450980392156865,33.23008738133011
AD+FTD->FTD,d1,o_min,m070530_o_min_ord26_rk00016,2600,1283,49.34615384615385,33.23008738133011
AD+FTD->FTD,d1,o_min,m066533_o_min_ord22_rk00019,1540,776,50.38961038961039,33.23008738133011
AD+FTD->FTD,d1,o_min,m064521_o_min_ord20_rk00007,1140,574,50.35087719298246,33.23008738133011
AD+FTD->FTD,d1,o_min,m067522_o_min_ord23_rk00008,1771,873,49.294184076792774,33.23008738133011
AD+FTD->FTD,d1,o_min,m047529_o_min_ord3_rk00015,1,1,100.0,33.23008738133011
AD+FTD->FTD,d1,o_min,m074530_o_min_ord30_rk00016,4060,1875,46.18226600985221,33.23008738133011
AD+FTD->FTD,d1,o_min,m072533_o_min_ord28_rk00019,3276,1581,48.26007326007326,33.23008738133011
AD+FTD->FTD,d1,o_min,m070529_o_min_ord26_rk00015,2600,1272,48.92307692307692,33.23008738133011
AD+FTD->FTD,d1,o_min,m070519_o_min_ord26_rk00005,2600,1282,49.30769230769231,33.23008738133011
AD+FTD->FTD,d1,o_min,m065525_o_min_ord21_rk00011,1330,663,49.849624060150376,33.23008738133011
AD+FTD->FTD,d1,o_min,m047522_o_min_ord3_rk00008,1,1,100.0,33.23008738133011
AD+FTD->FTD,d1,o_min,m074533_o_min_ord30_rk00019,4060,1920,47.29064039408867,33.23008738133011
AD+FTD->FTD,d1,o_min,m070525_o_min_ord26_rk00011,2600,1287,49.5,33.23008738133011
AD+FTD->FTD,d1,o_min,m047530_o_min_ord3_rk00016,1,1,100.0,33.23008738133011
AD+FTD->FTD,d1,o_min,m063525_o_min_ord19_rk00011,969,479,49.43240454076368,33.23008738133011
AD+FTD->FTD,d1,o_min,m048526_o_min_ord4_rk00012,4,2,50.0,33.23008738133011
AD+FTD->FTD,d1,o_min,m063517_o_min_ord19_rk00003,969,486,50.154798761609904,33.23008738133011
AD+FTD->FTD,d1,o_min,m066527_o_min_ord22_rk00013,1540,748,48.57142857142857,33.23008738133011
AD+FTD->FTD,d2,o_max,m021017_o_max_ord24_rk00018,2024,1,0.04940711462450593,33.23008738133011
AD+FTD->FTD,d2,o_max,m020018_o_max_ord23_rk00019,1771,0,0.0,33.23008738133011
AD+FTD->FTD,d2,o_max,m025003_o_max_ord28_rk00004,3276,8,0.2442002442002442,33.23008738133011
AD+FTD->FTD,d2,o_max,m026004_o_max_ord29_rk00005,3654,8,0.21893814997263272,33.23008738133011
AD+FTD->FTD,d2,o_max,m022012_o_max_ord25_rk00013,2300,1,0.043478260869565216,33.23008738133011
AD+FTD->FTD,d2,o_max,m022016_o_max_ord25_rk00017,2300,1,0.043478260869565216,33.23008738133011
AD+FTD->FTD,d2,o_max,m019002_o_max_ord22_rk00003,1540,0,0.0,33.23008738133011
AD+FTD->FTD,d2,o_max,m025014_o_max_ord28_rk00015,3276,8,0.2442002442002442,33.23008738133011
AD+FTD->FTD,d2,o_max,m026015_o_max_ord29_rk00016,3654,8,0.21893814997263272,33.23008738133011
AD+FTD->FTD,d2,o_max,m016017_o_max_ord19_rk00018,969,0,0.0,33.23008738133011
AD+FTD->FTD,d2,o_max,m023018_o_max_ord26_rk00019,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d2,o_max,m023016_o_max_ord26_rk00017,2600,23,0.8846153846153846,33.23008738133011
AD+FTD->FTD,d2,o_max,m022004_o_max_ord25_rk00005,2300,1,0.043478260869565216,33.23008738133011
AD+FTD->FTD,d2,o_max,m020003_o_max_ord23_rk00004,1771,0,0.0,33.23008738133011
AD+FTD->FTD,d2,o_max,m019019_o_max_ord22_rk00020,1540,1,0.06493506493506493,33.23008738133011
AD+FTD->FTD,d2,o_max,m021011_o_max_ord24_rk00012,2024,0,0.0,33.23008738133011
AD+FTD->FTD,d2,o_max,m027015_o_max_ord30_rk00016,4060,2,0.04926108374384237,33.23008738133011
AD+FTD->FTD,d2,o_max,m026003_o_max_ord29_rk00004,3654,2,0.05473453749315818,33.23008738133011
AD+FTD->FTD,d2,o_max,m023017_o_max_ord26_rk00018,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d2,o_max,m022006_o_max_ord25_rk00007,2300,1,0.043478260869565216,33.23008738133011
AD+FTD->FTD,d2,o_min,m063524_o_min_ord19_rk00010,969,454,46.85242518059856,33.23008738133011
AD+FTD->FTD,d2,o_min,m059522_o_min_ord15_rk00008,455,179,39.34065934065934,33.23008738133011
AD+FTD->FTD,d2,o_min,m072519_o_min_ord28_rk00005,3276,1572,47.985347985347985,33.23008738133011
AD+FTD->FTD,d2,o_min,m074527_o_min_ord30_rk00013,4060,1923,47.364532019704434,33.23008738133011
AD+FTD->FTD,d2,o_min,m057525_o_min_ord13_rk00011,286,99,34.61538461538461,33.23008738133011
AD+FTD->FTD,d2,o_min,m072532_o_min_ord28_rk00018,3276,1536,46.88644688644688,33.23008738133011
AD+FTD->FTD,d2,o_min,m048519_o_min_ord4_rk00005,4,3,75.0,33.23008738133011
AD+FTD->FTD,d2,o_min,m074531_o_min_ord30_rk00017,4060,1901,46.82266009852217,33.23008738133011
AD+FTD->FTD,d2,o_min,m060517_o_min_ord16_rk00003,560,232,41.42857142857143,33.23008738133011
AD+FTD->FTD,d2,o_min,m063530_o_min_ord19_rk00016,969,464,47.884416924664606,33.23008738133011
AD+FTD->FTD,d2,o_min,m054526_o_min_ord10_rk00012,120,46,38.333333333333336,33.23008738133011
AD+FTD->FTD,d2,o_min,m063526_o_min_ord19_rk00012,969,445,45.923632610939116,33.23008738133011
AD+FTD->FTD,d2,o_min,m063519_o_min_ord19_rk00005,969,451,46.542827657378744,33.23008738133011
AD+FTD->FTD,d2,o_min,m056529_o_min_ord12_rk00015,220,71,32.27272727272727,33.23008738133011
AD+FTD->FTD,d2,o_min,m073528_o_min_ord29_rk00014,3654,1774,48.54953475643131,33.23008738133011
AD+FTD->FTD,d2,o_min,m074518_o_min_ord30_rk00004,4060,1927,47.46305418719212,33.23008738133011
AD+FTD->FTD,d2,o_min,m051533_o_min_ord7_rk00019,35,18,51.42857142857143,33.23008738133011
AD+FTD->FTD,d2,o_min,m073519_o_min_ord29_rk00005,3654,1728,47.29064039408867,33.23008738133011
AD+FTD->FTD,d2,o_min,m049521_o_min_ord5_rk00007,10,6,60.0,33.23008738133011
AD+FTD->FTD,d2,o_min,m074521_o_min_ord30_rk00007,4060,1939,47.758620689655174,33.23008738133011
AD+FTD->FTD,d3,o_max,m025003_o_max_ord28_rk00004,3276,8,0.2442002442002442,33.23008738133011
AD+FTD->FTD,d3,o_max,m023018_o_max_ord26_rk00019,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d3,o_max,m024010_o_max_ord27_rk00011,2925,1,0.03418803418803419,33.23008738133011
AD+FTD->FTD,d3,o_max,m021002_o_max_ord24_rk00003,2024,1,0.04940711462450593,33.23008738133011
AD+FTD->FTD,d3,o_max,m026003_o_max_ord29_rk00004,3654,2,0.05473453749315818,33.23008738133011
AD+FTD->FTD,d3,o_max,m023012_o_max_ord26_rk00013,2600,15,0.5769230769230769,33.23008738133011
AD+FTD->FTD,d3,o_max,m026012_o_max_ord29_rk00013,3654,8,0.21893814997263272,33.23008738133011
AD+FTD->FTD,d3,o_max,m016014_o_max_ord19_rk00015,969,0,0.0,33.23008738133011
AD+FTD->FTD,d3,o_max,m003014_o_max_ord6_rk00015,20,0,0.0,33.23008738133011
AD+FTD->FTD,d3,o_max,m027011_o_max_ord30_rk00012,4060,22,0.541871921182266,33.23008738133011
AD+FTD->FTD,d3,o_max,m023005_o_max_ord26_rk00006,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d3,o_max,m021001_o_max_ord24_rk00002,2024,1,0.04940711462450593,33.23008738133011
AD+FTD->FTD,d3,o_max,m026004_o_max_ord29_rk00005,3654,8,0.21893814997263272,33.23008738133011
AD+FTD->FTD,d3,o_max,m023013_o_max_ord26_rk00014,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d3,o_max,m024001_o_max_ord27_rk00002,2925,2,0.06837606837606838,33.23008738133011
AD+FTD->FTD,d3,o_max,m027006_o_max_ord30_rk00007,4060,81,1.9950738916256157,33.23008738133011
AD+FTD->FTD,d3,o_max,m023017_o_max_ord26_rk00018,2600,1,0.038461538461538464,33.23008738133011
AD+FTD->FTD,d3,o_max,m024009_o_max_ord27_rk00010,2925,7,0.23931623931623933,33.23008738133011
AD+FTD->FTD,d3,o_max,m021017_o_max_ord24_rk00018,2024,1,0.04940711462450593,33.23008738133011
AD+FTD->FTD,d3,o_max,m025014_o_max_ord28_rk00015,3276,8,0.2442002442002442,33.23008738133011
AD+FTD->FTD,d3,o_min,m060517_o_min_ord16_rk00003,560,232,41.42857142857143,33.23008738133011
AD+FTD->FTD,d3,o_min,m048518_o_min_ord4_rk00004,4,4,100.0,33.23008738133011
AD+FTD->FTD,d3,o_min,m062519_o_min_ord18_rk00005,816,358,43.872549019607845,33.23008738133011
AD+FTD->FTD,d3,o_min,m062516_o_min_ord18_rk00002,816,382,46.81372549019608,33.23008738133011
AD+FTD->FTD,d3,o_min,m056529_o_min_ord12_rk00015,220,71,32.27272727272727,33.23008738133011
AD+FTD->FTD,d3,o_min,m074531_o_min_ord30_rk00017,4060,1901,46.82266009852217,33.23008738133011
AD+FTD->FTD,d3,o_min,m058528_o_min_ord14_rk00014,364,136,37.362637362637365,33.23008738133011
AD+FTD->FTD,d3,o_min,m048519_o_min_ord4_rk00005,4,3,75.0,33.23008738133011
AD+FTD->FTD,d3,o_min,m074519_o_min_ord30_rk00005,4060,1853,45.64039408866995,33.23008738133011
AD+FTD->FTD,d3,o_min,m064526_o_min_ord20_rk00012,1140,550,48.24561403508772,33.23008738133011
AD+FTD->FTD,d3,o_min,m048525_o_min_ord4_rk00011,4,4,100.0,33.23008738133011
AD+FTD->FTD,d3,o_min,m069522_o_min_ord25_rk00008,2300,1117,48.56521739130435,33.23008738133011
AD+FTD->FTD,d3,o_min,m058526_o_min_ord14_rk00012,364,136,37.362637362637365,33.23008738133011
AD+FTD->FTD,d3,o_min,m068526_o_min_ord24_rk00012,2024,994,49.11067193675889,33.23008738133011
AD+FTD->FTD,d3,o_min,m067531_o_min_ord23_rk00017,1771,882,49.80237154150198,33.23008738133011
AD+FTD->FTD,d3,o_min,m066533_o_min_ord22_rk00019,1540,776,50.38961038961039,33.23008738133011
AD+FTD->FTD,d3,o_min,m054526_o_min_ord10_rk00012,120,46,38.333333333333336,33.23008738133011
AD+FTD->FTD,d3,o_min,m063530_o_min_ord19_rk00016,969,464,47.884416924664606,33.23008738133011
AD+FTD->FTD,d3,o_min,m070530_o_min_ord26_rk00016,2600,1283,49.34615384615385,33.23008738133011
AD+FTD->FTD,d3,o_min,m074518_o_min_ord30_rk00004,4060,1927,47.46305418719212,33.23008738133011
