condition,model_level,objective,candidate_id,n_triplets,n_synergistic_triplets,pct_synergistic_triplets,exposome_baseline_pct
AD->FTD,OLS,o_min,m053516_o_min_ord9_rk00002,84,41,48.80952380952381,33.23008738133011
AD->FTD,OLS,o_min,m048518_o_min_ord4_rk00004,4,4,100.0,33.23008738133011
AD->FTD,OLS,o_min,m055516_o_min_ord11_rk00002,165,76,46.06060606060606,33.23008738133011
AD->FTD,OLS,o_min,m051516_o_min_ord7_rk00002,35,22,62.857142857142854,33.23008738133011
AD->FTD,OLS,o_min,m050533_o_min_ord6_rk00019,20,10,50.0,33.23008738133011
AD->FTD,d1,o_max,m012007_o_max_ord15_rk00008,455,1,0.21978021978021978,33.23008738133011
AD->FTD,d1,o_max,m015019_o_max_ord18_rk00020,816,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m008013_o_max_ord11_rk00014,165,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m012015_o_max_ord15_rk00016,455,1,0.21978021978021978,33.23008738133011
AD->FTD,d1,o_max,m025016_o_max_ord28_rk00017,3276,25,0.7631257631257631,33.23008738133011
AD->FTD,d1,o_max,m025017_o_max_ord28_rk00018,3276,38,1.15995115995116,33.23008738133011
AD->FTD,d1,o_max,m011002_o_max_ord14_rk00003,364,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m017009_o_max_ord20_rk00010,1140,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m025005_o_max_ord28_rk00006,3276,43,1.3125763125763126,33.23008738133011
AD->FTD,d1,o_max,m023016_o_max_ord26_rk00017,2600,23,0.8846153846153846,33.23008738133011
AD->FTD,d1,o_max,m008015_o_max_ord11_rk00016,165,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m011005_o_max_ord14_rk00006,364,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m017001_o_max_ord20_rk00002,1140,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m024010_o_max_ord27_rk00011,2925,1,0.03418803418803419,33.23008738133011
AD->FTD,d1,o_max,m008019_o_max_ord11_rk00020,165,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m020007_o_max_ord23_rk00008,1771,200,11.29305477131564,33.23008738133011
AD->FTD,d1,o_max,m010016_o_max_ord13_rk00017,286,0,0.0,33.23008738133011
AD->FTD,d1,o_max,m017014_o_max_ord20_rk00015,1140,1,0.08771929824561403,33.23008738133011
AD->FTD,d1,o_max,m019005_o_max_ord22_rk00006,1540,1,0.06493506493506493,33.23008738133011
AD->FTD,d1,o_max,m020009_o_max_ord23_rk00010,1771,0,0.0,33.23008738133011
AD->FTD,d1,o_min,m059521_o_min_ord15_rk00007,455,181,39.78021978021978,33.23008738133011
AD->FTD,d1,o_min,m059532_o_min_ord15_rk00018,455,203,44.61538461538461,33.23008738133011
AD->FTD,d1,o_min,m074526_o_min_ord30_rk00012,4060,1893,46.6256157635468,33.23008738133011
AD->FTD,d1,o_min,m074516_o_min_ord30_rk00002,4060,1920,47.29064039408867,33.23008738133011
AD->FTD,d1,o_min,m074518_o_min_ord30_rk00004,4060,1927,47.46305418719212,33.23008738133011
AD->FTD,d1,o_min,m066527_o_min_ord22_rk00013,1540,748,48.57142857142857,33.23008738133011
AD->FTD,d1,o_min,m073518_o_min_ord29_rk00004,3654,1747,47.81061850027367,33.23008738133011
AD->FTD,d1,o_min,m074527_o_min_ord30_rk00013,4060,1923,47.364532019704434,33.23008738133011
AD->FTD,d1,o_min,m059534_o_min_ord15_rk00020,455,205,45.05494505494506,33.23008738133011
AD->FTD,d1,o_min,m062527_o_min_ord18_rk00013,816,376,46.07843137254902,33.23008738133011
AD->FTD,d1,o_min,m074534_o_min_ord30_rk00020,4060,1914,47.142857142857146,33.23008738133011
AD->FTD,d1,o_min,m067522_o_min_ord23_rk00008,1771,873,49.294184076792774,33.23008738133011
AD->FTD,d1,o_min,m060527_o_min_ord16_rk00013,560,253,45.17857142857143,33.23008738133011
AD->FTD,d1,o_min,m064516_o_min_ord20_rk00002,1140,551,48.333333333333336,33.23008738133011
AD->FTD,d1,o_min,m074521_o_min_ord30_rk00007,4060,1939,47.758620689655174,33.23008738133011
AD->FTD,d1,o_min,m073515_o_min_ord29_rk00001,3654,1770,48.44006568144499,33.23008738133011
AD->FTD,d1,o_min,m073521_o_min_ord29_rk00007,3654,1746,47.783251231527096,33.23008738133011
AD->FTD,d1,o_min,m052524_o_min_ord8_rk00010,56,28,50.0,33.23008738133011
AD->FTD,d1,o_min,m061534_o_min_ord17_rk00020,680,300,44.11764705882353,33.23008738133011
AD->FTD,d1,o_min,m059528_o_min_ord15_rk00014,455,204,44.83516483516483,33.23008738133011
AD->FTD,d2,o_max,m015019_o_max_ord18_rk00020,816,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m007005_o_max_ord10_rk00006,120,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m016008_o_max_ord19_rk00009,969,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m009018_o_max_ord12_rk00019,220,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m015017_o_max_ord18_rk00018,816,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m008013_o_max_ord11_rk00014,165,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m008019_o_max_ord11_rk00020,165,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m019010_o_max_ord22_rk00011,1540,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m012001_o_max_ord15_rk00002,455,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m020000_o_max_ord23_rk00001,1771,275,15.527950310559007,33.23008738133011
AD->FTD,d2,o_max,m012002_o_max_ord15_rk00003,455,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m001013_o_max_ord4_rk00014,4,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m019018_o_max_ord22_rk00019,1540,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m012016_o_max_ord15_rk00017,455,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m010015_o_max_ord13_rk00016,286,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m009010_o_max_ord12_rk00011,220,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m017002_o_max_ord20_rk00003,1140,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m019013_o_max_ord22_rk00014,1540,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m004017_o_max_ord7_rk00018,35,0,0.0,33.23008738133011
AD->FTD,d2,o_max,m016005_o_max_ord19_rk00006,969,0,0.0,33.23008738133011
AD->FTD,d2,o_min,m062527_o_min_ord18_rk00013,816,376,46.07843137254902,33.23008738133011
AD->FTD,d2,o_min,m058521_o_min_ord14_rk00007,364,156,42.857142857142854,33.23008738133011
AD->FTD,d2,o_min,m050524_o_min_ord6_rk00010,20,12,60.0,33.23008738133011
AD->FTD,d2,o_min,m074531_o_min_ord30_rk00017,4060,1901,46.82266009852217,33.23008738133011
AD->FTD,d2,o_min,m053528_o_min_ord9_rk00014,84,34,40.476190476190474,33.23008738133011
AD->FTD,d2,o_min,m066530_o_min_ord22_rk00016,1540,756,49.09090909090909,33.23008738133011
AD->FTD,d2,o_min,m048533_o_min_ord4_rk00019,4,2,50.0,33.23008738133011
AD->FTD,d2,o_min,m053523_o_min_ord9_rk00009,84,39,46.42857142857143,33.23008738133011
AD->FTD,d2,o_min,m074524_o_min_ord30_rk00010,4060,1888,46.50246305418719,33.23008738133011
AD->FTD,d2,o_min,m062519_o_min_ord18_rk00005,816,358,43.872549019607845,33.23008738133011
AD->FTD,d2,o_min,m074522_o_min_ord30_rk00008,4060,1881,46.330049261083744,33.23008738133011
AD->FTD,d2,o_min,m059521_o_min_ord15_rk00007,455,181,39.78021978021978,33.23008738133011
AD->FTD,d2,o_min,m074532_o_min_ord30_rk00018,4060,1880,46.30541871921182,33.23008738133011
AD->FTD,d2,o_min,m061534_o_min_ord17_rk00020,680,300,44.11764705882353,33.23008738133011
AD->FTD,d2,o_min,m058526_o_min_ord14_rk00012,364,136,37.362637362637365,33.23008738133011
AD->FTD,d2,o_min,m058534_o_min_ord14_rk00020,364,153,42.032967032967036,33.23008738133011
AD->FTD,d2,o_min,m074527_o_min_ord30_rk00013,4060,1923,47.364532019704434,33.23008738133011
AD->FTD,d2,o_min,m059532_o_min_ord15_rk00018,455,203,44.61538461538461,33.23008738133011
AD->FTD,d2,o_min,m068524_o_min_ord24_rk00010,2024,1006,49.70355731225296,33.23008738133011
AD->FTD,d2,o_min,m055520_o_min_ord11_rk00006,165,61,36.96969696969697,33.23008738133011
AD->FTD,d3,o_max,m013011_o_max_ord16_rk00012,560,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m008013_o_max_ord11_rk00014,165,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m008004_o_max_ord11_rk00005,165,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m012016_o_max_ord15_rk00017,455,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m004017_o_max_ord7_rk00018,35,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m000017_o_max_ord3_rk00018,1,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m005012_o_max_ord8_rk00013,56,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m008019_o_max_ord11_rk00020,165,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m009011_o_max_ord12_rk00012,220,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m006008_o_max_ord9_rk00009,84,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m007018_o_max_ord10_rk00019,120,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m026002_o_max_ord29_rk00003,3654,2,0.05473453749315818,33.23008738133011
AD->FTD,d3,o_max,m016009_o_max_ord19_rk00010,969,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m002018_o_max_ord5_rk00019,10,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m007005_o_max_ord10_rk00006,120,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m016006_o_max_ord19_rk00007,969,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m002004_o_max_ord5_rk00005,10,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m011002_o_max_ord14_rk00003,364,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m010016_o_max_ord13_rk00017,286,0,0.0,33.23008738133011
AD->FTD,d3,o_max,m016014_o_max_ord19_rk00015,969,0,0.0,33.23008738133011
AD->FTD,d3,o_min,m059522_o_min_ord15_rk00008,455,179,39.34065934065934,33.23008738133011
AD->FTD,d3,o_min,m053530_o_min_ord9_rk00016,84,45,53.57142857142857,33.23008738133011
AD->FTD,d3,o_min,m059532_o_min_ord15_rk00018,455,203,44.61538461538461,33.23008738133011
AD->FTD,d3,o_min,m055519_o_min_ord11_rk00005,165,63,38.18181818181818,33.23008738133011
AD->FTD,d3,o_min,m062527_o_min_ord18_rk00013,816,376,46.07843137254902,33.23008738133011
AD->FTD,d3,o_min,m059528_o_min_ord15_rk00014,455,204,44.83516483516483,33.23008738133011
AD->FTD,d3,o_min,m060524_o_min_ord16_rk00010,560,229,40.892857142857146,33.23008738133011
AD->FTD,d3,o_min,m060530_o_min_ord16_rk00016,560,251,44.82142857142857,33.23008738133011
AD->FTD,d3,o_min,m074531_o_min_ord30_rk00017,4060,1901,46.82266009852217,33.23008738133011
AD->FTD,d3,o_min,m062523_o_min_ord18_rk00009,816,382,46.81372549019608,33.23008738133011
AD->FTD,d3,o_min,m058521_o_min_ord14_rk00007,364,156,42.857142857142854,33.23008738133011
AD->FTD,d3,o_min,m058526_o_min_ord14_rk00012,364,136,37.362637362637365,33.23008738133011
AD->FTD,d3,o_min,m059521_o_min_ord15_rk00007,455,181,39.78021978021978,33.23008738133011
AD->FTD,d3,o_min,m062534_o_min_ord18_rk00020,816,371,45.46568627450981,33.23008738133011
AD->FTD,d3,o_min,m068519_o_min_ord24_rk00005,2024,1004,49.60474308300395,33.23008738133011
AD->FTD,d3,o_min,m068530_o_min_ord24_rk00016,2024,1010,49.901185770750985,33.23008738133011
AD->FTD,d3,o_min,m074530_o_min_ord30_rk00016,4060,1875,46.18226600985221,33.23008738133011
AD->FTD,d3,o_min,m063528_o_min_ord19_rk00014,969,480,49.53560371517028,33.23008738133011
AD->FTD,d3,o_min,m057531_o_min_ord13_rk00017,286,116,40.55944055944056,33.23008738133011
AD->FTD,d3,o_min,m069515_o_min_ord25_rk00001,2300,1135,49.34782608695652,33.23008738133011
FTD->FTD,OLS,o_max,m000017_o_max_ord3_rk00018,1,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m000000_o_max_ord3_rk00001,1,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m001004_o_max_ord4_rk00005,4,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m001001_o_max_ord4_rk00002,4,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m001002_o_max_ord4_rk00003,4,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m001008_o_max_ord4_rk00009,4,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m001011_o_max_ord4_rk00012,4,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m001013_o_max_ord4_rk00014,4,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m001015_o_max_ord4_rk00016,4,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m002003_o_max_ord5_rk00004,10,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m002002_o_max_ord5_rk00003,10,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m002000_o_max_ord5_rk00001,10,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m002017_o_max_ord5_rk00018,10,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m003004_o_max_ord6_rk00005,20,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m003011_o_max_ord6_rk00012,20,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m001009_o_max_ord4_rk00010,4,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m002010_o_max_ord5_rk00011,10,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m003007_o_max_ord6_rk00008,20,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m003002_o_max_ord6_rk00003,20,0,0.0,33.23008738133011
FTD->FTD,OLS,o_max,m003015_o_max_ord6_rk00016,20,0,0.0,33.23008738133011
FTD->FTD,OLS,o_min,m048530_o_min_ord4_rk00016,4,3,75.0,33.23008738133011
FTD->FTD,OLS,o_min,m047517_o_min_ord3_rk00003,1,1,100.0,33.23008738133011
FTD->FTD,OLS,o_min,m048519_o_min_ord4_rk00005,4,3,75.0,33.23008738133011
FTD->FTD,OLS,o_min,m049518_o_min_ord5_rk00004,10,7,70.0,33.23008738133011
FTD->FTD,OLS,o_min,m048529_o_min_ord4_rk00015,4,1,25.0,33.23008738133011
FTD->FTD,OLS,o_min,m050525_o_min_ord6_rk00011,20,16,80.0,33.23008738133011
FTD->FTD,OLS,o_min,m048532_o_min_ord4_rk00018,4,2,50.0,33.23008738133011
FTD->FTD,OLS,o_min,m050533_o_min_ord6_rk00019,20,10,50.0,33.23008738133011
FTD->FTD,OLS,o_min,m049516_o_min_ord5_rk00002,10,6,60.0,33.23008738133011
FTD->FTD,OLS,o_min,m050522_o_min_ord6_rk00008,20,13,65.0,33.23008738133011
FTD->FTD,OLS,o_min,m048521_o_min_ord4_rk00007,4,2,50.0,33.23008738133011
FTD->FTD,OLS,o_min,m050518_o_min_ord6_rk00004,20,11,55.0,33.23008738133011
FTD->FTD,OLS,o_min,m050516_o_min_ord6_rk00002,20,12,60.0,33.23008738133011
FTD->FTD,OLS,o_min,m049534_o_min_ord5_rk00020,10,7,70.0,33.23008738133011
FTD->FTD,OLS,o_min,m049533_o_min_ord5_rk00019,10,6,60.0,33.23008738133011
FTD->FTD,OLS,o_min,m047516_o_min_ord3_rk00002,1,1,100.0,33.23008738133011
FTD->FTD,OLS,o_min,m047518_o_min_ord3_rk00004,1,1,100.0,33.23008738133011
FTD->FTD,OLS,o_min,m047521_o_min_ord3_rk00007,1,1,100.0,33.23008738133011
FTD->FTD,OLS,o_min,m048516_o_min_ord4_rk00002,4,3,75.0,33.23008738133011
FTD->FTD,OLS,o_min,m047527_o_min_ord3_rk00013,1,1,100.0,33.23008738133011
FTD->FTD,d1,o_max,m014014_o_max_ord17_rk00015,680,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m011014_o_max_ord14_rk00015,364,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m015014_o_max_ord18_rk00015,816,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m006017_o_max_ord9_rk00018,84,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m014015_o_max_ord17_rk00016,680,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m003012_o_max_ord6_rk00013,20,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m006007_o_max_ord9_rk00008,84,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m014019_o_max_ord17_rk00020,680,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m014013_o_max_ord17_rk00014,680,1,0.14705882352941177,33.23008738133011
FTD->FTD,d1,o_max,m004010_o_max_ord7_rk00011,35,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m024009_o_max_ord27_rk00010,2925,7,0.23931623931623933,33.23008738133011
FTD->FTD,d1,o_max,m020008_o_max_ord23_rk00009,1771,363,20.496894409937887,33.23008738133011
FTD->FTD,d1,o_max,m006010_o_max_ord9_rk00011,84,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m008007_o_max_ord11_rk00008,165,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m014001_o_max_ord17_rk00002,680,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m027007_o_max_ord30_rk00008,4060,8,0.19704433497536947,33.23008738133011
FTD->FTD,d1,o_max,m014018_o_max_ord17_rk00019,680,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m002000_o_max_ord5_rk00001,10,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m015013_o_max_ord18_rk00014,816,0,0.0,33.23008738133011
FTD->FTD,d1,o_max,m010010_o_max_ord13_rk00011,286,0,0.0,33.23008738133011
FTD->FTD,d1,o_min,m069516_o_min_ord25_rk00002,2300,1134,49.30434782608695,33.23008738133011
FTD->FTD,d1,o_min,m069524_o_min_ord25_rk00010,2300,1131,49.17391304347826,33.23008738133011
FTD->FTD,d1,o_min,m067524_o_min_ord23_rk00010,1771,807,45.56747600225861,33.23008738133011
FTD->FTD,d1,o_min,m069527_o_min_ord25_rk00013,2300,1116,48.52173913043478,33.23008738133011
FTD->FTD,d1,o_min,m067519_o_min_ord23_rk00005,1771,877,49.520045172219085,33.23008738133011
FTD->FTD,d1,o_min,m067523_o_min_ord23_rk00009,1771,870,49.12478825522304,33.23008738133011
FTD->FTD,d1,o_min,m073527_o_min_ord29_rk00013,3654,1713,46.88013136288998,33.23008738133011
FTD->FTD,d1,o_min,m068526_o_min_ord24_rk00012,2024,994,49.11067193675889,33.23008738133011
FTD->FTD,d1,o_min,m069533_o_min_ord25_rk00019,2300,1132,49.21739130434783,33.23008738133011
FTD->FTD,d1,o_min,m068527_o_min_ord24_rk00013,2024,986,48.715415019762844,33.23008738133011
FTD->FTD,d1,o_min,m068529_o_min_ord24_rk00015,2024,986,48.715415019762844,33.23008738133011
FTD->FTD,d1,o_min,m064527_o_min_ord20_rk00013,1140,553,48.50877192982456,33.23008738133011
FTD->FTD,d1,o_min,m067525_o_min_ord23_rk00011,1771,872,49.23771880293619,33.23008738133011
FTD->FTD,d1,o_min,m069526_o_min_ord25_rk00012,2300,1121,48.73913043478261,33.23008738133011
FTD->FTD,d1,o_min,m064524_o_min_ord20_rk00010,1140,568,49.824561403508774,33.23008738133011
FTD->FTD,d1,o_min,m070529_o_min_ord26_rk00015,2600,1272,48.92307692307692,33.23008738133011
FTD->FTD,d1,o_min,m073534_o_min_ord29_rk00020,3654,1708,46.74329501915709,33.23008738133011
FTD->FTD,d1,o_min,m066530_o_min_ord22_rk00016,1540,756,49.09090909090909,33.23008738133011
FTD->FTD,d1,o_min,m072517_o_min_ord28_rk00003,3276,1556,47.4969474969475,33.23008738133011
FTD->FTD,d1,o_min,m068517_o_min_ord24_rk00003,2024,1004,49.60474308300395,33.23008738133011
FTD->FTD,d2,o_max,m003002_o_max_ord6_rk00003,20,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m003011_o_max_ord6_rk00012,20,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m002004_o_max_ord5_rk00005,10,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m002011_o_max_ord5_rk00012,10,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m004002_o_max_ord7_rk00003,35,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m001008_o_max_ord4_rk00009,4,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m006015_o_max_ord9_rk00016,84,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m004006_o_max_ord7_rk00007,35,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m004003_o_max_ord7_rk00004,35,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m004008_o_max_ord7_rk00009,35,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m000018_o_max_ord3_rk00019,1,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m001011_o_max_ord4_rk00012,4,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m004018_o_max_ord7_rk00019,35,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m005016_o_max_ord8_rk00017,56,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m004012_o_max_ord7_rk00013,35,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m003001_o_max_ord6_rk00002,20,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m000000_o_max_ord3_rk00001,1,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m005009_o_max_ord8_rk00010,56,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m006009_o_max_ord9_rk00010,84,0,0.0,33.23008738133011
FTD->FTD,d2,o_max,m002013_o_max_ord5_rk00014,10,0,0.0,33.23008738133011
FTD->FTD,d2,o_min,m071520_o_min_ord27_rk00006,2925,1422,48.61538461538461,33.23008738133011
FTD->FTD,d2,o_min,m066520_o_min_ord22_rk00006,1540,740,48.05194805194805,33.23008738133011
FTD->FTD,d2,o_min,m069520_o_min_ord25_rk00006,2300,1146,49.82608695652174,33.23008738133011
FTD->FTD,d2,o_min,m069532_o_min_ord25_rk00018,2300,1128,49.04347826086956,33.23008738133011
FTD->FTD,d2,o_min,m069521_o_min_ord25_rk00007,2300,1145,49.78260869565217,33.23008738133011
FTD->FTD,d2,o_min,m066516_o_min_ord22_rk00002,1540,750,48.701298701298704,33.23008738133011
FTD->FTD,d2,o_min,m066515_o_min_ord22_rk00001,1540,749,48.63636363636363,33.23008738133011
FTD->FTD,d2,o_min,m059529_o_min_ord15_rk00015,455,215,47.252747252747255,33.23008738133011
FTD->FTD,d2,o_min,m069529_o_min_ord25_rk00015,2300,1142,49.65217391304348,33.23008738133011
FTD->FTD,d2,o_min,m066529_o_min_ord22_rk00015,1540,765,49.675324675324674,33.23008738133011
FTD->FTD,d2,o_min,m069524_o_min_ord25_rk00010,2300,1131,49.17391304347826,33.23008738133011
FTD->FTD,d2,o_min,m071528_o_min_ord27_rk00014,2925,1395,47.69230769230769,33.23008738133011
FTD->FTD,d2,o_min,m072516_o_min_ord28_rk00002,3276,1612,49.20634920634921,33.23008738133011
FTD->FTD,d2,o_min,m066522_o_min_ord22_rk00008,1540,737,47.857142857142854,33.23008738133011
FTD->FTD,d2,o_min,m071534_o_min_ord27_rk00020,2925,1450,49.572649572649574,33.23008738133011
FTD->FTD,d2,o_min,m072534_o_min_ord28_rk00020,3276,1555,47.466422466422465,33.23008738133011
FTD->FTD,d2,o_min,m059516_o_min_ord15_rk00002,455,208,45.714285714285715,33.23008738133011
FTD->FTD,d2,o_min,m069523_o_min_ord25_rk00009,2300,1134,49.30434782608695,33.23008738133011
FTD->FTD,d2,o_min,m059526_o_min_ord15_rk00012,455,191,41.97802197802198,33.23008738133011
FTD->FTD,d2,o_min,m072520_o_min_ord28_rk00006,3276,1570,47.924297924297925,33.23008738133011
FTD->FTD,d3,o_max,m001008_o_max_ord4_rk00009,4,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m003002_o_max_ord6_rk00003,20,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m003005_o_max_ord6_rk00006,20,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m004006_o_max_ord7_rk00007,35,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m005010_o_max_ord8_rk00011,56,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m002004_o_max_ord5_rk00005,10,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m006012_o_max_ord9_rk00013,84,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m003004_o_max_ord6_rk00005,20,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m003011_o_max_ord6_rk00012,20,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m005016_o_max_ord8_rk00017,56,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m002006_o_max_ord5_rk00007,10,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m005015_o_max_ord8_rk00016,56,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m002015_o_max_ord5_rk00016,10,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m003001_o_max_ord6_rk00002,20,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m003006_o_max_ord6_rk00007,20,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m005012_o_max_ord8_rk00013,56,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m013014_o_max_ord16_rk00015,560,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m005001_o_max_ord8_rk00002,56,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m004012_o_max_ord7_rk00013,35,0,0.0,33.23008738133011
FTD->FTD,d3,o_max,m011000_o_max_ord14_rk00001,364,0,0.0,33.23008738133011
FTD->FTD,d3,o_min,m066520_o_min_ord22_rk00006,1540,740,48.05194805194805,33.23008738133011
FTD->FTD,d3,o_min,m072534_o_min_ord28_rk00020,3276,1555,47.466422466422465,33.23008738133011
FTD->FTD,d3,o_min,m066534_o_min_ord22_rk00020,1540,756,49.09090909090909,33.23008738133011
FTD->FTD,d3,o_min,m059529_o_min_ord15_rk00015,455,215,47.252747252747255,33.23008738133011
FTD->FTD,d3,o_min,m058524_o_min_ord14_rk00010,364,158,43.40659340659341,33.23008738133011
FTD->FTD,d3,o_min,m066527_o_min_ord22_rk00013,1540,748,48.57142857142857,33.23008738133011
FTD->FTD,d3,o_min,m052518_o_min_ord8_rk00004,56,20,35.714285714285715,33.23008738133011
FTD->FTD,d3,o_min,m072519_o_min_ord28_rk00005,3276,1572,47.985347985347985,33.23008738133011
FTD->FTD,d3,o_min,m073527_o_min_ord29_rk00013,3654,1713,46.88013136288998,33.23008738133011
FTD->FTD,d3,o_min,m066522_o_min_ord22_rk00008,1540,737,47.857142857142854,33.23008738133011
FTD->FTD,d3,o_min,m069524_o_min_ord25_rk00010,2300,1131,49.17391304347826,33.23008738133011
FTD->FTD,d3,o_min,m067529_o_min_ord23_rk00015,1771,872,49.23771880293619,33.23008738133011
FTD->FTD,d3,o_min,m066516_o_min_ord22_rk00002,1540,750,48.701298701298704,33.23008738133011
